Descriptor,Result
SSMM_IE2,-1268.2863670149045
SCCC_IE2,3199.1056338987664
SCCN_IE2,155.77047721484792
SCCO_IE2,9840.215776915893
SCCX_IE2,0.0
SCCM_IE2,-6808.598995937086
SCNN_IE2,-4894.886899203959
SCNO_IE2,-4096.087686088449
SCNX_IE2,0.0
SCNM_IE2,6151.312714985168
SCOO_IE2,-834.330095612429
SCOX_IE2,0.0
SCOM_IE2,15567.078660116666
SCXX_IE2,0.0
SCXM_IE2,0.0
SCMM_IE2,-1449.2927134476863
SNNN_IE2,0.0
SNNO_IE2,-8173.278352546113
SNNX_IE2,0.0
SNNM_IE2,3291.094743293899
SNOO_IE2,14.86553368040353
SNOX_IE2,0.0
SNOM_IE2,6431.983906298446
SNXX_IE2,0.0
SNXM_IE2,0.0
SNMM_IE2,-9560.86374775522
SOOO_IE2,7314.561344930978
SOOX_IE2,0.0
SOOM_IE2,-30020.60397035714
SOXX_IE2,0.0
SOXM_IE2,0.0
SOMM_IE2,-22567.227529568823
SXXX_IE2,0.0
SXXM_IE2,0.0
SXMM_IE2,0.0
SMMM_IE2,3504.9876265032794
CCCC_IE2,-1410.3159032647818
CCCN_IE2,7878.754008367555
CCCO_IE2,-19684.374978291136
CCCX_IE2,504.1140135907299
CCCM_IE2,13084.212351642193
CCNN_IE2,-7120.540070456575
CCNO_IE2,-4606.149821188194
CCNX_IE2,-86.20047289777449
CCNM_IE2,-5801.507070053748
CCOO_IE2,19069.803733173332
CCOX_IE2,318.2235879997543
CCOM_IE2,17507.482880902306
CCXX_IE2,346.2951066504165
CCXM_IE2,0.0
CCMM_IE2,-1335.8572421944418
CNNN_IE2,-26523.12252224541
CNNO_IE2,-24115.524861747806
CNNX_IE2,25.887538455572326
CNNM_IE2,-20503.445099100834
CNOO_IE2,26867.463385404375
CNOX_IE2,7.79656548303501
CNOM_IE2,15484.981315404732
CNXX_IE2,67.12237954871534
CNXM_IE2,0.0
CNMM_IE2,6515.518555846667
COOO_IE2,-19694.247350500555
COOX_IE2,71.44345186254259
COOM_IE2,-5164.072736802958
COXX_IE2,7.784766638287238
COXM_IE2,0.0
COMM_IE2,-4316.520600838782
CXXX_IE2,312.8740829547696
CXXM_IE2,0.0
CXMM_IE2,0.0
CMMM_IE2,12955.34595626837
NNNN_IE2,10869.010372472518
NNNO_IE2,-34754.36669773685
NNNX_IE2,5.952787026029
NNNM_IE2,0.0
NNOO_IE2,18754.065320570786
NNOX_IE2,39.84636308205586
NNOM_IE2,50176.43760914764
NNXX_IE2,111.46645891136632
NNXM_IE2,0.0
NNMM_IE2,-119.49943661048292
NOOO_IE2,-28138.44837947413
NOOX_IE2,-56.96409350681475
NOOM_IE2,-21294.195365179276
NOXX_IE2,-2.0563110222197167
NOXM_IE2,0.0
NOMM_IE2,-2997.3515019403258
NXXX_IE2,12.800052262581971
NXXM_IE2,0.0
NXMM_IE2,0.0
NMMM_IE2,-23076.73369305138
OOOO_IE2,-23819.811657619666
OOOX_IE2,-33.339777937074814
OOOM_IE2,-1806.4402487480459
OOXX_IE2,78.33860478698307
OOXM_IE2,0.0
OOMM_IE2,-624.1345454473021
OXXX_IE2,-70.96818975527435
OXXM_IE2,0.0
OXMM_IE2,0.0
OMMM_IE2,13150.303507962057
XXXX_IE2,196.97739736122503
XXXM_IE2,0.0
XXMM_IE2,0.0
XMMM_IE2,0.0
MMMM_IE2,0.0
SSSS_Tmel,57427.38762686091
SSSC_Tmel,-3394.5429734618074
SSSN_Tmel,44422.82492434888
SSSO_Tmel,-46116.99871985505
SSSX_Tmel,0.0
SSSM_Tmel,-6991.379638204277
SSCC_Tmel,-6246.284541826624
SSCN_Tmel,-5257.584186617039
SSCO_Tmel,-29167.795768508407
SSCX_Tmel,0.0
SSCM_Tmel,-1359.4589966821877
SSNN_Tmel,0.0
SSNO_Tmel,3644.5148478163183
SSNX_Tmel,0.0
SSNM_Tmel,-46406.6915759596
SSOO_Tmel,-25262.49094121857
SSOX_Tmel,0.0
SSOM_Tmel,-70067.43473195612
SSXX_Tmel,0.0
SSXM_Tmel,0.0
SSMM_Tmel,256.4211505842593
SCCC_Tmel,6493.720820626222
SCCN_Tmel,74.39816961653742
SCCO_Tmel,9780.935985856548
SCCX_Tmel,0.0
SCCM_Tmel,-6791.212828427772
SCNN_Tmel,-4202.291570115187
SCNO_Tmel,-4134.6463440517555
SCNX_Tmel,0.0
SCNM_Tmel,5719.237823615644
SCOO_Tmel,-893.4211834272273
SCOX_Tmel,0.0
SCOM_Tmel,15405.53020337086
SCXX_Tmel,0.0
SCXM_Tmel,0.0
SCMM_Tmel,-1585.1405148874119
SNNN_Tmel,0.0
SNNO_Tmel,7374.937080286362
SNNX_Tmel,0.0
SNNM_Tmel,-2751.524682142249
SNOO_Tmel,12.158158424147587
SNOX_Tmel,0.0
SNOM_Tmel,-3789.560644572521
SNXX_Tmel,0.0
SNXM_Tmel,0.0
SNMM_Tmel,-9807.996712855624
SOOO_Tmel,-7394.03779878146
SOOX_Tmel,0.0
SOOM_Tmel,-21952.712271624943
SOXX_Tmel,0.0
SOXM_Tmel,0.0
SOMM_Tmel,-20983.424469094527
SXXX_Tmel,0.0
SXXM_Tmel,0.0
SXMM_Tmel,0.0
SMMM_Tmel,2861.174744083195
CCCC_Tmel,-2914.0813780287644
CCCN_Tmel,7442.514806822047
CCCO_Tmel,-19271.459478503937
CCCX_Tmel,504.1138660565075
CCCM_Tmel,13265.064723078132
CCNN_Tmel,-7402.019029239529
CCNO_Tmel,-3323.991969521893
CCNX_Tmel,-86.20045151389195
CCNM_Tmel,-5743.997201363756
CCOO_Tmel,19043.345048164865
CCOX_Tmel,318.2233770510329
CCOM_Tmel,17620.688872083527
CCXX_Tmel,346.29530785739325
CCXM_Tmel,0.0
CCMM_Tmel,-693.6085958912865
CNNN_Tmel,-26617.255742581754
CNNO_Tmel,-24722.01553081346
CNNX_Tmel,25.887381499576918
CNNM_Tmel,-20890.7195170678
CNOO_Tmel,27255.983731927532
CNOX_Tmel,7.79651114788885
CNOM_Tmel,15473.840126586616
CNXX_Tmel,67.12256542486193
CNXM_Tmel,0.0
CNMM_Tmel,6541.4757776830365
COOO_Tmel,-19574.72062045568
COOX_Tmel,71.44336581201969
COOM_Tmel,-5674.275124290011
COXX_Tmel,7.784719704711279
COXM_Tmel,0.0
COMM_Tmel,-4369.056582799604
CXXX_Tmel,312.87442662540707
CXXM_Tmel,0.0
CXMM_Tmel,0.0
CMMM_Tmel,12046.246849621162
NNNN_Tmel,-10093.40517845424
NNNO_Tmel,35549.62070407233
NNNX_Tmel,-5.952720653832785
NNNM_Tmel,0.0
NNOO_Tmel,-19153.5404943126
NNOX_Tmel,-39.84637923863056
NNOM_Tmel,60100.25636136866
NNXX_Tmel,-111.46657745597713
NNXM_Tmel,0.0
NNMM_Tmel,-8299.756049737673
NOOO_Tmel,27661.32287714081
NOOX_Tmel,56.9641875783835
NOOM_Tmel,239.28921181537885
NOXX_Tmel,2.0561926672690163
NOXM_Tmel,0.0
NOMM_Tmel,-3410.886604089771
NXXX_Tmel,-12.800055085697466
NXXM_Tmel,0.0
NXMM_Tmel,0.0
NMMM_Tmel,-22362.424335048185
OOOO_Tmel,23709.998502972896
OOOX_Tmel,33.33984061211095
OOOM_Tmel,-3269.752401782859
OOXX_Tmel,-78.33864196813556
OOXM_Tmel,0.0
OOMM_Tmel,-974.5676952933948
OXXX_Tmel,70.96809606810928
OXXM_Tmel,0.0
OXMM_Tmel,0.0
OMMM_Tmel,12994.592480584315
XXXX_Tmel,-196.97725478613916
XXXM_Tmel,0.0
XXMM_Tmel,0.0
XMMM_Tmel,0.0
MMMM_Tmel,0.0
SSSS_Vmol,94282.40592148453
SSSC_Vmol,88642.26534535845
SSSN_Vmol,-214280.81190217583
SSSO_Vmol,-238441.07368711504
SSSX_Vmol,0.0
SSSM_Vmol,111816.55485191275
SSCC_Vmol,110140.71688143317
SSCN_Vmol,33854.6899319141
SSCO_Vmol,51531.60884857144
SSCX_Vmol,0.0
SSCM_Vmol,46643.34447256215
SSNN_Vmol,0.0
SSNO_Vmol,123919.25681398954
SSNX_Vmol,0.0
SSNM_Vmol,53134.643023789795
SSOO_Vmol,-85569.18781325343
SSOX_Vmol,0.0
SSOM_Vmol,202081.6661498095
SSXX_Vmol,0.0
SSXM_Vmol,0.0
SSMM_Vmol,35214.21827049772
SCCC_Vmol,-44081.28195103054
SCCN_Vmol,68791.32463444333
SCCO_Vmol,-121401.86959122508
SCCX_Vmol,0.0
SCCM_Vmol,116515.7516813906
SCNN_Vmol,73300.7701473062
SCNO_Vmol,60591.81107157862
SCNX_Vmol,0.0
SCNM_Vmol,-166165.14425924394
SCOO_Vmol,36793.89620024649
SCOX_Vmol,0.0
SCOM_Vmol,-224238.88709335166
SCXX_Vmol,0.0
SCXM_Vmol,0.0
SCMM_Vmol,59150.67517437414
SNNN_Vmol,0.0
SNNO_Vmol,22421.509103848846
SNNX_Vmol,0.0
SNNM_Vmol,-4509.020480743826
SNOO_Vmol,-37628.35980603116
SNOX_Vmol,0.0
SNOM_Vmol,77459.90100792777
SNXX_Vmol,0.0
SNXM_Vmol,0.0
SNMM_Vmol,232795.60656659908
SOOO_Vmol,181104.17700311932
SOOX_Vmol,0.0
SOOM_Vmol,42664.12860981761
SOXX_Vmol,0.0
SOXM_Vmol,0.0
SOMM_Vmol,-152183.2197106232
SXXX_Vmol,0.0
SXXM_Vmol,0.0
SXMM_Vmol,0.0
SMMM_Vmol,9470.80338315971
CCCC_Vmol,117953.09715765895
CCCN_Vmol,-78920.60903874139
CCCO_Vmol,377434.7859026478
CCCX_Vmol,504.1141531508474
CCCM_Vmol,-187752.12201515216
CCNN_Vmol,114269.32733444152
CCNO_Vmol,93225.11448990113
CCNX_Vmol,-86.19968160380859
CCNM_Vmol,80700.38707542991
CCOO_Vmol,-268440.2050306157
CCOX_Vmol,318.22375708907475
CCOM_Vmol,-281812.42661108455
CCXX_Vmol,346.2953949250136
CCXM_Vmol,0.0
CCMM_Vmol,40615.6805344206
CNNN_Vmol,389690.55767351715
CNNO_Vmol,414002.27582200675
CNNX_Vmol,25.887445036627128
CNNM_Vmol,331138.77428971534
CNOO_Vmol,-415458.42514510546
CNOX_Vmol,7.796661590146186
CNOM_Vmol,-158921.8105863128
CNXX_Vmol,67.12238301017669
CNXM_Vmol,0.0
CNMM_Vmol,-69450.71324324136
COOO_Vmol,323994.4295620037
COOX_Vmol,71.44299830854152
COOM_Vmol,13358.536248346856
COXX_Vmol,7.7845578259803005
COXM_Vmol,0.0
COMM_Vmol,89886.20693018344
CXXX_Vmol,312.87402385291125
CXXM_Vmol,0.0
CXMM_Vmol,0.0
CMMM_Vmol,-148648.48375084111
NNNN_Vmol,22168.283346333516
NNNO_Vmol,427885.20892127353
NNNX_Vmol,5.952615762706756
NNNM_Vmol,0.0
NNOO_Vmol,137091.44314882698
NNOX_Vmol,39.84649186818865
NNOM_Vmol,-190276.31028573177
NNXX_Vmol,111.46669042508665
NNXM_Vmol,0.0
NNMM_Vmol,96381.54895397334
NOOO_Vmol,347382.02604751254
NOOX_Vmol,-56.964037207524115
NOOM_Vmol,281.3801616966964
NOXX_Vmol,-2.056220209024019
NOXM_Vmol,0.0
NOMM_Vmol,-202241.1337728507
NXXX_Vmol,12.800133930008599
NXXM_Vmol,0.0
NXMM_Vmol,0.0
NMMM_Vmol,149452.11442359298
OOOO_Vmol,482507.42174608854
OOOX_Vmol,-33.33981018271925
OOOM_Vmol,-76027.10335282248
OOXX_Vmol,78.33899293344757
OOXM_Vmol,0.0
OOMM_Vmol,42741.46600689699
OXXX_Vmol,-70.9680105064864
OXXM_Vmol,0.0
OXMM_Vmol,0.0
OMMM_Vmol,-132809.5738072388
XXXX_Vmol,196.97786425514414
XXXM_Vmol,0.0
XXMM_Vmol,0.0
XMMM_Vmol,0.0
MMMM_Vmol,0.0
SSSS_Q,54139.479222792965
SSSC_Q,-3900.3824028008207
SSSN_Q,7793.41690392041
SSSO_Q,-19682.927349509904
SSSX_Q,0.0
SSSM_Q,-8207.724880163118
SSCC_Q,-5510.888215894043
SSCN_Q,-4683.343923909142
SSCO_Q,-28335.465895890444
SSCX_Q,0.0
SSCM_Q,-103.03872520992152
SSNN_Q,0.0
SSNO_Q,-10477.347034490433
SSNX_Q,0.0
SSNM_Q,-44677.54033421281
SSOO_Q,25059.797729863265
SSOX_Q,0.0
SSOM_Q,-60623.519230060665
SSXX_Q,0.0
SSXM_Q,0.0
SSMM_Q,-2181.4587319497027
SCCC_Q,5158.83426795614
SCCN_Q,219.08894170970734
SCCO_Q,9716.067106056822
SCCX_Q,0.0
SCCM_Q,-4200.745220526043
SCNN_Q,-5050.320636125775
SCNO_Q,-4056.258636416902
SCNX_Q,0.0
SCNM_Q,5212.088454522176
SCOO_Q,-865.4339828118957
SCOX_Q,0.0
SCOM_Q,16037.856363794244
SCXX_Q,0.0
SCXM_Q,0.0
SCMM_Q,-4795.653200504232
SNNN_Q,0.0
SNNO_Q,-8183.973814705955
SNNX_Q,0.0
SNNM_Q,3426.901103059885
SNOO_Q,-25.600556571364052
SNOX_Q,0.0
SNOM_Q,10335.211520342886
SNXX_Q,0.0
SNXM_Q,0.0
SNMM_Q,-9689.451746513949
SOOO_Q,7322.143210829069
SOOX_Q,0.0
SOOM_Q,-30026.059928408955
SOXX_Q,0.0
SOXM_Q,0.0
SOMM_Q,-24422.41998043727
SXXX_Q,0.0
SXXM_Q,0.0
SXMM_Q,0.0
SMMM_Q,4855.995748484842
CCCC_Q,-2728.0422043802387
CCCN_Q,8113.722779152078
CCCO_Q,-19036.774098238944
CCCX_Q,504.1137778131856
CCCM_Q,13376.86097483995
CCNN_Q,-6821.645315618525
CCNO_Q,-3203.4846610494565
CCNX_Q,-86.2007996137113
CCNM_Q,-5712.972781499866
CCOO_Q,19379.218513318883
CCOX_Q,318.2237801555739
CCOM_Q,17574.218464850488
CCXX_Q,346.2950779484868
CCXM_Q,0.0
CCMM_Q,-812.9341197435099
CNNN_Q,-26845.655638785276
CNNO_Q,-24261.482211193896
CNNX_Q,25.887481928399893
CNNM_Q,-20954.792265915905
CNOO_Q,26777.511198047705
CNOX_Q,7.796545802646506
CNOM_Q,15547.128659575557
CNXX_Q,67.12237671607545
CNXM_Q,0.0
CNMM_Q,6205.38219567056
COOO_Q,-19479.516767743404
COOX_Q,71.44353488382421
COOM_Q,-5560.74202735378
COXX_Q,7.784657820655866
COXM_Q,0.0
COMM_Q,-4494.92141328891
CXXX_Q,312.87438860825614
CXXM_Q,0.0
CXMM_Q,0.0
CMMM_Q,11463.243457402532
NNNN_Q,10874.578729614299
NNNO_Q,-34678.10293736704
NNNX_Q,5.9527383202693045
NNNM_Q,0.0
NNOO_Q,18923.973215098125
NNOX_Q,39.84644199024558
NNOM_Q,51678.53949312618
NNXX_Q,111.46652862783912
NNXM_Q,0.0
NNMM_Q,4117.3309475210035
NOOO_Q,-28053.338766528985
NOOX_Q,-56.964144139428356
NOOM_Q,-20014.461399644457
NOXX_Q,-2.0563241405423014
NOXM_Q,0.0
NOMM_Q,-2842.9684391393866
NXXX_Q,12.800055085697466
NXXM_Q,0.0
NXMM_Q,0.0
NMMM_Q,-22344.15172969762
OOOO_Q,-23781.791300436642
OOOX_Q,-33.33987028216757
OOOM_Q,-2151.144768486868
OOXX_Q,78.33872981104287
OOXM_Q,0.0
OOMM_Q,-1644.6279527016427
OXXX_Q,-70.9680764798361
OXXM_Q,0.0
OXMM_Q,0.0
OMMM_Q,13341.826364962479
XXXX_Q,196.97723455540017
XXXM_Q,0.0
XXMM_Q,0.0
XMMM_Q,0.0
MMMM_Q,0.0
SSSS_λ,-29879.783687375337
SSSC_λ,-3264.671997464396
SSSN_λ,-6198.3560870148085
SSSO_λ,175737.74800454095
SSSX_λ,0.0
SSSM_λ,-7624.124988613912
SSCC_λ,-5186.423995578909
SSCN_λ,713.115983641806
SSCO_λ,7321.298800021458
SSCX_λ,0.0
SSCM_λ,-3363.442358049237
SSNN_λ,0.0
SSNO_λ,-91412.24137870398
SSNX_λ,0.0
SSNM_λ,-32302.727970579086
SSOO_λ,-62910.27872698183
SSOX_λ,0.0
SSOM_λ,-96969.8717996973
SSXX_λ,0.0
SSXM_λ,0.0
SSMM_λ,35.08933416500258
SCCC_λ,4833.0268059098335
SCCN_λ,71.8850998041446
SCCO_λ,9795.202543556556
SCCX_λ,0.0
SCCM_λ,-5958.56808632507
SCNN_λ,8866.60256933711
SCNO_λ,-5689.123460768761
SCNX_λ,0.0
SCNM_λ,5739.355754155354
SCOO_λ,-573.3057922035414
SCOX_λ,0.0
SCOM_λ,15910.62306950716
SCXX_λ,0.0
SCXM_λ,0.0
SCMM_λ,-1679.814560099529
SNNN_λ,0.0
SNNO_λ,156001.42298050295
SNNX_λ,0.0
SNNM_λ,-13792.828476771525
SNOO_λ,39785.235799644586
SNOX_λ,0.0
SNOM_λ,-18472.758184122453
SNXX_λ,0.0
SNXM_λ,0.0
SNMM_λ,-11569.62443837665
SOOO_λ,-304057.8369426269
SOOX_λ,0.0
SOOM_λ,-21462.074292069417
SOXX_λ,0.0
SOXM_λ,0.0
SOMM_λ,-13985.025289267462
SXXX_λ,0.0
SXXM_λ,0.0
SXMM_λ,0.0
SMMM_λ,3770.4549527817626
CCCC_λ,-1479.3516310229725
CCCN_λ,8084.9925364919745
CCCO_λ,-18899.362794743425
CCCX_λ,504.11382675278765
CCCM_λ,13199.257929090478
CCNN_λ,-7252.662645461207
CCNO_λ,-3356.3755780203082
CCNX_λ,-86.20049138803915
CCNM_λ,-5704.862706115562
CCOO_λ,18983.2786200148
CCOX_λ,318.22359439035336
CCOM_λ,17542.185073683893
CCXX_λ,346.2951565915532
CCXM_λ,0.0
CCMM_λ,-864.0852887574822
CNNN_λ,-27214.807675838514
CNNO_λ,-24484.265898615573
CNNX_λ,25.887542934464705
CNNM_λ,-22809.661646370103
CNOO_λ,27297.536505813725
CNOX_λ,7.796467651744479
CNOM_λ,16534.3284123741
CNXX_λ,67.12237801638321
CNXM_λ,0.0
CNMM_λ,7006.197249062145
COOO_λ,-20031.59481461047
COOX_λ,71.44347929362038
COOM_λ,-8528.450563460381
COXX_λ,7.784712272919478
COXM_λ,0.0
COMM_λ,-4114.928252844317
CXXX_λ,312.87425161573947
CXXM_λ,0.0
CXMM_λ,0.0
CMMM_λ,10168.782403421701
NNNN_λ,-80999.9743864391
NNNO_λ,-213761.67823763078
NNNX_λ,5.952709938581819
NNNM_λ,0.0
NNOO_λ,-371858.16721382906
NNOX_λ,39.846209908131186
NNOM_λ,57664.74795675265
NNXX_λ,111.46653781017267
NNXM_λ,0.0
NNMM_λ,10210.250388596805
NOOO_λ,137919.1297803118
NOOX_λ,-56.964325482762774
NOOM_λ,11467.082492804666
NOXX_λ,-2.056415710759353
NOXM_λ,0.0
NOMM_λ,-6034.722507718787
NXXX_λ,12.800055085697466
NXXM_λ,0.0
NXMM_λ,0.0
NMMM_λ,-20407.903182331607
OOOO_λ,-356570.3097350644
OOOX_λ,-33.339839683697846
OOOM_λ,-5597.374023790601
OOXX_λ,78.33830391157471
OOXM_λ,0.0
OOMM_λ,4807.789755391734
OXXX_λ,-70.96817318726085
OXXM_λ,0.0
OXMM_λ,0.0
OMMM_λ,12766.351050546094
XXXX_λ,196.97801515489687
XXXM_λ,0.0
XXMM_λ,0.0
XMMM_λ,0.0
MMMM_λ,0.0
SSSS_q,-32704.990703677096
SSSC_q,-6267.103616257655
SSSN_q,-40662.42825058857
SSSO_q,444.7868822822631
SSSX_q,0.0
SSSM_q,-23053.37816430129
SSCC_q,-4227.619662209301
SSCN_q,-172576.67122435058
SSCO_q,-128359.6350087841
SSCX_q,0.0
SSCM_q,-2337.4667702676215
SSNN_q,0.0
SSNO_q,175959.277216737
SSNX_q,0.0
SSNM_q,189216.19388655078
SSOO_q,-214098.87374052557
SSOX_q,0.0
SSOM_q,228952.10530602682
SSXX_q,0.0
SSXM_q,0.0
SSMM_q,-6031.748876965871
SCCC_q,5167.662000190885
SCCN_q,14374.329683766893
SCCO_q,17981.310949030758
SCCX_q,0.0
SCCM_q,-5951.231200707499
SCNN_q,-85719.22181131094
SCNO_q,15395.061687382971
SCNX_q,0.0
SCNM_q,4055.8639155289716
SCOO_q,7228.918550392826
SCOX_q,0.0
SCOM_q,-59521.76198551539
SCXX_q,0.0
SCXM_q,0.0
SCMM_q,-590.6443476715202
SNNN_q,0.0
SNNO_q,-77219.07638731418
SNNX_q,0.0
SNNM_q,-55325.2594550409
SNOO_q,-1999.0337300384967
SNOX_q,0.0
SNOM_q,-168709.70833672542
SNXX_q,0.0
SNXM_q,0.0
SNMM_q,4411.807448087337
SOOO_q,12568.171079322936
SOOX_q,0.0
SOOM_q,137725.55463723265
SOXX_q,0.0
SOXM_q,0.0
SOMM_q,477642.10913385847
SXXX_q,0.0
SXXM_q,0.0
SXMM_q,0.0
SMMM_q,4048.9147941634897
CCCC_q,-2533.914331808318
CCCN_q,7570.352914596111
CCCO_q,-19155.350199593307
CCCX_q,504.1139463868958
CCCM_q,15066.043485343984
CCNN_q,-2598.7045069838387
CCNO_q,-4443.302346472509
CCNX_q,-86.20059753796113
CCNM_q,8317.915789586807
CCOO_q,20086.946026041045
CCOX_q,318.22373004238216
CCOM_q,25467.557788499184
CCXX_q,346.2949673455805
CCXM_q,0.0
CCMM_q,-349.2989450380701
CNNN_q,-39921.37770515399
CNNO_q,-27396.661795504795
CNNX_q,25.887469580895413
CNNM_q,32892.538415986695
CNOO_q,24686.331105820867
CNOX_q,7.796550251651297
CNOM_q,-53386.13968456622
CNXX_q,67.12237456951198
CNXM_q,0.0
CNMM_q,-38154.919666265654
COOO_q,-17212.1827583034
COOX_q,71.44339482833448
COOM_q,-43263.37051378062
COXX_q,7.7848414059708375
COXM_q,0.0
COMM_q,-59307.139598204274
CXXX_q,312.8743048797146
CXXM_q,0.0
CXMM_q,0.0
CMMM_q,11344.162311830602
NNNN_q,162936.43941870934
NNNO_q,-109086.7412143832
NNNX_q,5.9527073398167545
NNNM_q,0.0
NNOO_q,14453.966190298
NNOX_q,39.84647067219839
NNOM_q,-80343.4688321462
NNXX_q,111.46646458745727
NNXM_q,0.0
NNMM_q,-7337.761739459867
NOOO_q,-12084.2817709509
NOOX_q,-56.964315667027364
NOOM_q,-194149.54325818052
NOXX_q,-2.056621121641143
NOXM_q,0.0
NOMM_q,-36455.72445840626
NXXX_q,12.800133930008599
NXXM_q,0.0
NXMM_q,0.0
NMMM_q,48134.55496343999
OOOO_q,-24893.646075126664
OOOX_q,-33.33955981857184
OOOM_q,-43299.552635144966
OOXX_q,78.3385323061334
OOXM_q,0.0
OOMM_q,-70919.45059216367
OXXX_q,-70.96822115265911
OXXM_q,0.0
OXMM_q,0.0
OMMM_q,-2806.73968907736
XXXX_q,196.977317890515
XXXM_q,0.0
XXMM_q,0.0
XMMM_q,0.0
MMMM_q,0.0
CCCC_2D,0.0
CCCH_2D,0.0
CCCO_2D,0.0
CCHH_2D,0.0
CCHO_2D,0.0
CCOO_2D,0.0
CHHH_2D,0.0
CHHO_2D,0.0
CHOO_2D,0.0
COOO_2D,0.0
HHHH_2D,0.0
HHHO_2D,0.0
HHOO_2D,0.0
HOOO_2D,0.0
OOOO_2D,0.0
BBBN_2D,0.0
BNNN_2D,0.0
MoMoMoS_2D,0.0
MoSSS_2D,0.0
SSSS_2D,0.0
SSSW_2D,0.0
SSWW_2D,0.0
SWWW_2D,0.0
WWWW_2D,0.0
water_2D,0.0
nac_2D,0.0
pf108_2D,0.0
